"","Hospital.Name","Street.Address","City","State.Code","lat","long","Revenue.per.Bed","Cost.to.Revenue.Ratio"
"37","DCH REGIONAL MEDICAL CENTER","809 UNIVERSITY BLVD EAST","TUSCALOOSA","AL",33.204164,-87.5275368143418,3.68620101372549,0.245877979385267
"38","DCH REGIONAL MEDICAL CENTER","809 UNIVERSITY BLVD EAST","TUSCALOOSA","AL",33.204164,-87.5275368143418,3.94602056470588,0.267825187605931
"39","DCH REGIONAL MEDICAL CENTER","809 UNIVERSITY BLVD EAST","TUSCALOOSA","AL",33.204164,-87.5275368143418,5.1821857983871,0.280732214401971
"40","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.39741675510204,0.350581242318826
"41","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.52309469387755,0.327503415441494
"42","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.44213289795918,0.344569081578035
"43","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.53748932653061,0.329749015546509
"44","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.54417128571429,0.313405593566316
"45","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.53957779591837,0.334614080255663
"46","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.64143484782609,0.307543798868548
"47","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.66082,0.294519757919477
"48","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,1.71554795652174,0.301044440028453
"49","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,2.3222825,0.241450701682691
"50","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,2.928228,0.212427907876739
"51","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL",31.1267347,-87.0736054923503,2.96329232608696,0.255126526534488
"52","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,4.73357966545455,0.135789729390022
"53","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,4.82266039179104,0.137436644372107
"54","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,4.90556847101449,0.137942213020329
"55","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,4.87277408791209,0.142646987031237
"56","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,3.81327261172161,0.155587111126893
"57","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,3.6171812654533,0.135171159883986
"58","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,6.7282575971223,0.115999565885448
"59","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,7.30785828673835,0.111472269987724
"60","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,7.48054134767025,0.102181104198889
"61","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,6.89848819413919,0.0985580146304997
"62","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,7.29061221245421,0.0952767371721056
"63","PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVE SW","BIRMINGHAM","AL",33.4970032,-86.8473565,7.96161576245211,0.0923991412948497
"64","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,2.63361315,0.171434498646849
"65","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,4.01181155,0.145381280434272
"66","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,4.380559925,0.154786217198022
"67","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,4.5978708,0.146345554120399
"68","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,4.8640173,0.140227060870034
"69","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,5.428484625,0.127995310477646
"70","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,5.313505425,0.122164220807208
"71","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,6.16597635,0.115826421390669
"72","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,5.851588025,0.120619111766673
"73","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,6.461230375,0.130920401518728
"74","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,6.78326445,0.143730844077589
"75","ST. VINCENTS ST. CLAIR","7063 VETERANS PARKWAY","PELL CITY","AL",33.6044765,-86.3013051992514,7.11384675,0.123319918298774
"76","REHAB HOSP OF MONTGOMERY","4465 NARROW LANE ROAD","MONTGOMERY","AL",32.319107,-86.2807098,0.538215328571429,0.488644388293554
"77","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,4.59154999066874,0.19895143280856
"78","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,5.31778195307443,0.198522912523393
"79","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,5.73235108414239,0.191754450130916
"80","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,6.26917175401929,0.193863031539997
"81","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,6.51666696189024,0.183499315029232
"82","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,6.55487642835366,0.196091411498877
"83","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,7.2331401125,0.208044932988293
"84","BANNER UNIVERSITY MEDICAL CENTER PHX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",33.46470925,-112.058580038906,6.65708392682927,0.219799570439985
"85","JOHN C. LINCOLN HOSP-NORTH MOUNTAIN","250 EAST DUNLAP AVENUE","PHOENIX","AZ",33.5693337,-112.070650958183,4.11368331578947,0.201799595178666
"86","JOHN C. LINCOLN HOSP-DEER VALLEY","19829 N 27TH AVENUE","PHOENIX","AZ",33.665912,-112.1153309,4.27744274509804,0.192443684741451
"87","JOHN C. LINCOLN HOSP-DEER VALLEY","19829 N 27TH AVENUE","PHOENIX","AZ",33.665912,-112.1153309,4.78123427179487,0.186299186731938
"88","JOHN C. LINCOLN HOSP-DEER VALLEY","19829 N 27TH AVENUE","PHOENIX","AZ",33.665912,-112.1153309,5.35398221243523,0.182226464338756
"89","JOHN C. LINCOLN HOSP-DEER VALLEY","19829 N 27 AVENUE","PHOENIX","AZ",33.665912,-112.1153309,6.45613537433155,0.17437755421497
"90","HONORHEALTH DEER VALLEY MED CENTER","19829 N 27TH AVENUE","PHOENIX","AZ",33.665912,-112.1153309,10.8656221470588,0.131300344523643
"91","HONORHEALTH DEER VALLEY MED CENTER","19829 N 27TH AVENUE","PHOENIX","AZ",33.665912,-112.1153309,9.95573937745098,0.14244675762904
"92","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,5.18967227027027,0.160658121857968
"93","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,5.53099925225225,0.153827354367391
"94","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,6.05118094594595,0.142820232908598
"95","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,6.38234015315315,0.137400082418017
"96","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,7.03891187387387,0.136652362491869
"97","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,7.68142377477477,0.124751756471893
"98","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,8.17997494594595,0.12488095915543
"99","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,9.19797222522523,0.116426554679012
"100","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,8.14431412612613,0.129940544559519
"101","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,7.70512038888889,0.158867411019686
"102","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ",33.41136615,-111.685597426244,7.12763813888889,0.162592286378632
"103","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,2.93415708695652,0.246898253706312
"104","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,2.94780804347826,0.262053137935874
"105","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,2.87667860869565,0.272807885567546
"106","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,3.5317162173913,0.26792036432392
"107","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,3.78377517391304,0.268019221980385
"108","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,5.64936539130435,0.194437499113021
"109","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,7.377831,0.172074627588939
"110","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,8.3224427826087,0.167454383063033
"111","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,8.00597034782609,0.173845455922194
"112","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,7.83243073913043,0.180088704430015
"113","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,8.79976326086956,0.170855727813429
"114","AZ SPINE & JOINT HOSPITAL","4620 EAST BASELINE ROAD","MESA","AZ",33.38046285,-111.734710083681,9.95858847826087,0.15830294353528
"115","WEST VALLEY HOSPITAL","13677 WEST MCDOWELL ROAD","GOODYEAR","AZ",33.46196165,-112.352849444625,3.41945523780488,0.180625681570063
"116","WEST VALLEY HOSPITAL","13677 WEST MCDOWELL ROAD","GOODYEAR","AZ",33.46196165,-112.352849444625,3.38543933536585,0.1755903169328
"117","WEST VALLEY HOSPITAL","13677 WEST MCDOWELL ROAD","GOODYEAR","AZ",33.46196165,-112.352849444625,3.6153628902439,0.181567429403243
"118","YUMA REHABILITATION HOSPITAL  A PART","901 W. 24TH STREET","YUMA","AZ",32.6838892202879,-114.629837205724,0.486517390243902,0.441648113949553
"119","YUMA REHABILITATION HOSPITAL  A PART","901 W. 24TH STREET","YUMA","AZ",32.6838892202879,-114.629837205724,0.558285414634146,0.460673974698316
"120","YUMA REHABILITATION HOSPITAL  A PART","901 W. 24TH STREET","YUMA","AZ",32.6838892202879,-114.629837205724,0.596867658536585,0.452499459168421
"121","YUMA REHABILITATION HOSPITAL  A PART","901 W. 24TH STREET","YUMA","AZ",32.6838892202879,-114.629837205724,0.662461146341463,0.439145202330688
"122","YUMA REHABILITATION HOSPITAL  A PART","901 W. 24TH STREET","YUMA","AZ",32.6838892202879,-114.629837205724,0.553800117647059,0.482461712136105
"123","YUMA REHABILITATION HOSPITAL  A PART","901 WEST 24TH STREET","YUMA","AZ",32.6838892202879,-114.629837205724,0.540576470588235,0.481356431405834
"124","WINDHAVEN PSYCHIATRIC HOSPITAL","3347 N. WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,1.7435060625,0.942137210090716
"125","WINDHAVEN PSYCHIATRIC HOSPITAL","3347 N.WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,1.68377475,0.974154388821902
"126","WINDHAVEN PSYCHIATRIC HOSPITAL","3347 N. WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,1.773941875,0.956772012329885
"127","WINDHAVEN PSYCHIATRIC HOSPITAL","3347 N. WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,2.179953375,0.906948640587324
"128","WINDHAVEN PSYCHIATRIC HOSPITAL","3347 N. WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,2.3790826875,0.953446080045085
"129","WINDHAVEN PSYCHIATRIC HOSPITAL","3347 N. WINDSONG DR.","PRESCOTT","AZ",34.5904699301922,-112.326585801285,2.6274133125,0.939084122494717
"130","WINDHAVEN PSYCHIATRIC HOSPITAL","3347WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,2.8211455625,0.90908872590299
"131","WINDHAVEN PSYCHIATRIC HOSPITAL","3347WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,2.596135625,0.87184847093649
"132","WINDHAVEN PSYCHIATRIC HOSPITAL","3347WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,2.338284875,0.984174324567703
"133","WINDHAVEN PSYCHIATRIC HOSPITAL","3347WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,2.562515875,0.919755887365966
"134","WINDHAVEN PSYCHIATRIC HOSPITAL","3347WINDSONG DR.","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,2.594355,0.914313384251577
"135","WINDHAVEN PSYCHIATRIC HOSPITAL","3347 N WINDSONG DR","PRESCOTT VALLEY","AZ",34.5904699301922,-112.326585801285,1.58054145833333,0.953367668437465
"136","UBH OF PHOENIX  LLC","3550 E. PINCHOT AVE","PHOENIX","AZ",33.4827625,-112.005702017518,0.351652450819672,0.328308462348921
"137","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.48469092,0.379688537731771
"138","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.525307746666667,0.386363107380788
"139","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.553638733333333,0.341043094166942
"140","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.544494133333333,0.371994384512499
"141","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.330793565217391,0.381701035489711
"142","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.424632528985507,0.428635183611187
"143","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.502036949275362,0.434094138720288
"144","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.542339471014493,0.433812225235098
"145","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.499698297101449,0.479612908455704
"146","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.514712202898551,0.492977460149251
"147","AURORA BEHAVIORAL  HEALTHCARE-TEMPE","6350 SOUTH MAPLE AVENUE","TEMPE","AZ",33.36463425,-111.939461946064,0.475442884057971,0.546752975616114
"148","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,1.40361101108033,0.198514896998704
"149","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,1.54092732132964,0.201116510115703
"150","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,1.62541021606648,0.222749239310716
"151","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,3.73294192771084,0.215864269720016
"152","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,2.45828971328671,0.20860218188705
"153","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,3.63477085148515,0.226746272667369
"154","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,3.69924119306931,0.225246350729721
"155","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,3.64286872682927,0.227238566736165
"156","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,3.6347684212963,0.233279353082837
"157","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,3.62491872222222,0.23129430983768
"158","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,4.01343055092593,0.238690286709429
"159","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE","SEARCY","AR",35.252038,-91.6971862967472,4.40470505586592,0.266694459868495
"160","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,0.397172054054054,0.258771132341991
"161","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,0.395266689189189,0.287912369120609
"162","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,0.418033486486487,0.275324009023201
"163","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,0.486016858108108,0.247360093935124
"164","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,0.476154162162162,0.260895943080892
"165","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,0.469466195945946,0.296936441484857
"166","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,0.530592993243243,0.271719786542245
"167","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,2.1894433030303,0.284294185256363
"168","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,2.30464766666667,0.282507627899686
"169","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,2.46921915151515,0.283010816129432
"170","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,3.59250546428571,0.291897060739136
"171","GREAT RIVER MEDICAL CENTER","1520 NORTH DIVISION ST","BLYTHEVILLE","AR",35.9431052,-89.9167086496359,3.03090623529412,0.323717332765898
"172","JEFFERSON REGIONAL MEDICAL CENTER","1600 WEST 40TH AVENUE","PINE BLUFF","AR",34.18804475,-92.0177876326385,2.41369562264151,0.215190672773078
